Transaction ID,Customer_ID,Date,Items Purchased,Amount,Store_Location,Payment_Method,Discount_Applied,Member_Level,Satisfaction_Score
10017,321.0,2023/09/16,"yogurt, SODA, SOAP, Coffee, CHEESE, eggs",44.76,MANSOURA,Cash,True,Bronze,2
10018,1519.0,2023/07/05,"cheese, cookies, rice",29.73,Giza,Cash,1,Bronze,10
10019,45.0,2023/11/01,"eggs, tea",46.16,Giza,Cash,False,,9
10020,1617.0,,"Sugar, cookies, RICE, SODA",54.53,Alexandria,Credit Card,no,Silver,8
10021,767.0,31 January 2023,butter,9.99,mansoura,Debit Card,no,Gold,8
1860,1811.0,08/03/2023,"chicken, SHAMPOO, Beef, APPLES",117.69,Giza,Cash,True,Bronze,4
10022,759.0,19-11-2023,"Orange Juice, TEA, ONIONS",86.75,Luxor,Debit Card,yes,gold,3
4327,644.0,2023-11-04,"yogurt, onions, tea, detergent, orange juice",52.69,Luxor,Mobile Wallet,Yes,Bronze,1
2621,954.0,2023-09-18,tea,6.44,Giza,Mobile Wallet,FALSE,,7
10023,67.0,2023/08/10,cheese;beef;tomatoes;apples,58.85,Man,Debit Card,yes,Silver,6
10024,596.0,2023/05/11,"BREAD, CHIPS, tomatoes, SHAMPOO",78.98,Luxor,Mobile Wallet,yes,Platinum,2
10025,1606.0,22 November 2023,bread,15.06,Cairo City,Mobile Wallet,0,Silver,4
10026,1864.0,,"yogurt, cheese, chips",-10,Alexandria,Cash,1,Platinum,5
10027,,2023/06/29,"bananas, chicken, chips, tomatoes, cheese",64.81,Cairo,Debit Card,True,Silver,6
10028,551.0,2023-12-12,"chips, soda, bananas, cheese, butter, tomatoes",92.3,Mansoura,Credit Card,FALSE,Silver,-1
10029,601.0,2023/09/03,"cheese, detergent",44.05,Luxor,Debit Card,Yes,Gold,9
10030,913.0,2023/05/07,coffee,6.64,Luxor,Mobile Wallet,False,Silver,2
10031,339.0,2023/12/16,"yogurt, cookies, rice, onions, bread",45.38,MANSOURA,Cash,True,Bronze,3
10032,,07-04-2023,"cookies, tea, eggs, yogurt",115.45,Cairo,App,Yes,Gold,2
10033,,2023/06/21,"soda, yogurt, milk, apples",95.11,Cairo,Debit Card,Y,,2
10034,294.0,11/27/2023,"yogurt, milk, cookies",60.07,Cairo,Debit Card,0,,4
10035,356.0,2023-07-28,"chicken, shampoo, rice",47.13,Luxor,Debit Card,Y,,6
10036,425.0,2023/05/16,"pasta, soda, rice, cookies, chips",82.98,Cairo,Cash,,Bronze,3
10037,1869.0,13 May 2023,"soda, onions, tomatoes, chips",77.55,Giza,Cash,yes,Silver,9
10038,872.0,07-06-2023,milk,22.11,Alexandria,Cash,1,Gold,6
10039,24.0,2023/12/19,"orange juice, milk",29.72,Alexandria,Mastercard,False,Silver,4
10040,244.0,2023-03-21,"bread, orange juice, pasta, tomatoes, chips",134.1,Luxor,Debit Card,Y,,1
10041,1771.0,02/02/2023,"soda, yogurt, bananas, onions, rice",75.86,Giza,Debit Card,Yes,Silver,6
10042,82.0,2023/01/10,"beef, shampoo, tea, pasta",52.79,Luxor,Debit Card,TRUE,,7
10043,1097.0,2023/09/27,"soda , milk , tomatoes , bananas",90.82,Luxor,Debit Card,No,,8
10044,1256.0,2023/10/02,"sugar, chicken, shampoo, tea",111.6,Cairo,Mobile Wallet,yes,Gold,6
10045,1793.0,18-06-2023,coffee,29.45,Luxor,Cash,FALSE,,9
10046,1983.0,04/17/2023,"butter, eggs",24.92,Giza,Debit Card,Y,Platinum,4
10047,1764.0,2023/11/30,"onions, coffee, soap, rice, bananas, apples",null,Mansoura,Debit Card,,,9
10048,1503.0,24-05-2023,"pasta, milk, soda, onions",54.27,Mansoura,Credit Card,no,Gold,6
10049,398.0,10/31/2023,Shampoo,15.75,Cairo,Debit Card,no,,5
10050,376.0,05-08-2023,"rice, soap, cookies, tea, orange juice",86.5,Man,Cash,Yes,Bronze,6
3704,164.0,2023/08/27,"TEA, DETERGENT, BREAD, bananas, SOAP, ORANGE JUICE",81.31,Luxor,Mobile Wallet,no,Silver,0
10051,1956.0,2023-09-08,"shampoo, chicken, coffee",68.12,Mansoura,Cash,Yes,Bronze,3
10052,1694.0,20 December 2023,"milk, sugar",34.37,Giza,Credit Card,No,Platinum,6
10053,83.0,13-10-2023,"chicken, rice, chips, tea",107.45,Luxor,Debit Card,no,Platinum,10
10054,1693.0,02 June 2023,"bread, sugar, cookies, bananas, detergent",131.38,Man,Credit Card,,Bronze,4
10055,1352.0,20-01-2023,eggs,17.25,Luxor,Cash,Y,Gold,10
10056,1047.0,2023/07/17,"chips, detergent, soap",45.27,Alexandria,Credit Card,Yes,,10
10057,1591.0,2023-12-28,"pasta, cheese, soap, apples",102.99,Giza,Visa,TRUE,Platinum,11
10058,584.0,06 May 2023,"apples,sugar,soda,coffee,bananas",null,Alexandria,Debit Card,Yes,Silver,10
10059,438.0,2023/05/23,"chips, butter, bananas, detergent, tea",94.88,Alexandria,Mobile Wallet,,Silver,9
10060,440.0,2023-02-03,"rice, chicken, chips, bread",38.21,Mansoura,Cash,1,Silver,9
10061,390.0,2023-03-16,onions,15.42,Cairo,Mobile Wallet,No,Bronze,8
10062,167.0,26 October 2023,sugar,NULL,Cairo,Debit Card,1,,7
10063,1550.0,2023/03/27,"bread , bananas , chips , eggs , rice , onions",31.5,Luxor,Mobile Wallet,no,Platinum,7
10064,1863.0,21-10-2023,butter;onions,24.04,giza,Credit Card,FALSE,Silver,-1
10065,,2023/05/12,"tomatoes, soda",49.82,Cairo,Cash,True,Bronze,9
10066,371.0,27-02-2023,"tea, sugar, eggs, rice, cheese, onions",50.39,Cairo,Debit Card,,Silver,7
10067,1096.0,12/28/2023,"coffee, detergent, bread, orange juice, apples, chicken",-50.5,CAIRO,Credit Card,Yes,Platinum,5
10068,1982.0,2023/10/05,shampoo,21.73,Giza,Debit Card,0,Bronze,4
10069,1192.0,2023-07-19,"EGGS, Apples, chicken, Onions, SOAP",96.42,Cairo,Credit Card,yes,Silver,2
10070,,2023/06/16,"apples, sugar, chips, detergent",48.4,Luxor,Credit Card,True,Silver,7
10071,788.0,NULL,"pasta, detergent, chips, onions",36.72,Giza,Credit Card,0,Bronze,2
7580,,NULL,"rice, sugar",59.68,Luxor City,Debit Card,True,,4
10072,113.0,20-01-2023,"butter, detergent, onions, milk, orange juice",80.33,Luxor,Cash,yes,Silver,7
10073,1665.0,19-05-2023,"cheese, detergent",NULL,luxor,Mastercard,FALSE,Silver,4
10074,154.0,2023-01-19,chicken;orange juice;yogurt,46.85,Giza,App,Y,,4
10075,488.0,05-09-2023,"butter, soap, bread, apples",64.55,Cairo,Debit Card,yes,Bronze,9
10076,672.0,2023/01/26,bread,24.1,Cairo,Debit Card,no,Silver,1
10077,1634.0,2023/11/24,"milk, beef, detergent, shampoo",96.66,Mansoura,Cash,True,Platinum,8
10078,,27 July 2023,"cheese, cookies, soap, chicken",41.43,Giza,Debit Card,1,silver,7
10079,,02 April 2023,"bread, bananas, orange juice, apples, tomatoes",141.37,Luxor,Credit Card,False,Bronze,6
10080,1821.0,2023/04/15,"beef, onions, milk, sugar, butter, bread",31.71,ALEXANDRIA,Cash,No,Bronze,1
10081,156.0,2023-07-17,"BANANAS, BREAD, Eggs, tomatoes, COFFEE",117.65,Luxor,Credit Card,1,Platinum,7
10082,839.0,11/10/2023,"milk, tea",53.62,Alexandria,Credit Card,0,Gold,4
10083,,06/29/2023,"detergent, butter, cheese, tea, soda, chicken",149.72,Alexandria,Cash,Y,Platinum,100
10084,852.0,2023/03/31,"TEA, sugar, pasta, chips, Soap, eggs",NULL,Mansoura,Cash,Y,Bronze,8
10085,1381.0,10 August 2023,"YOGURT, BUTTER, Shampoo, TEA, rice, BEEF",84.88,Cairo City,Debit Card,,Silver,100
10086,141.0,2023-06-15,"beef, eggs, cheese",69.46,Cairo,Mobile Wallet,1,,2
10087,536.0,22-07-2023,"yogurt, apples, soap",88.84,Luxor City,Card,Y,,2
10088,1536.0,16-02-2023,"yogurt, rice",41.68,Luxor,Debit Card,Yes,,4
10089,720.0,2023/05/27,"yogurt, rice",21.54,Giza,Credit Card,N,Silver,5
10090,1841.0,03-09-2023,"butter, cookies, chips",69.75,Giza,Debit Card,Y,Bronze,2
10091,780.0,2023-12-06,"cheese, bananas, onions, soap, butter, chicken",55.11,Luxor,Debit Card,True,,2
10092,1916.0,12 July 2023,"tea, apples, sugar, butter",76.35,Cairo,Debit Card,1,Silver,8
10093,1821.0,2023-05-09,"shampoo, soap, pasta, butter, detergent, cheese",,Cairo,Mobile Wallet,Y,Gold,6
10094,417.0,null,"SUGAR, COFFEE, Apples",23.46,Cairo City,Cash,,Silver,2
10095,598.0,2023-08-22,"onions, bananas, apples, tomatoes",,Luxor,Cash,Yes,Platinum,50
10096,184.0,2023/08/20,rice,23.89,Cairo,Credit Card,Y,,5
10097,813.0,2023/07/11,"tea, bread, bananas, milk, chips, tomatoes",143.64,Giza,Mobile Wallet,True,,3
10098,1768.0,2023/02/01,butter,14.64,mansoura,Visa,False,Silver,8
10099,,2023/12/22,"coffee, yogurt",12.79,luxor,Debit Card,Y,Gold,8
10100,1710.0,NULL,"cheese, tomatoes, apples, cookies, orange juice, rice",85.48,Luxor,Mobile Wallet,Yes,Platinum,5
10101,1689.0,2023/10/13,"detergent, soda",35.66,Cairo,Mobile Wallet,no,Platinum,6
10102,7.0,2023/09/09,"tomatoes, cheese, sugar, bananas, eggs",55.03,Giza,Credit Card,N,Gold,4
10103,859.0,16 April 2023,"chips, rice",40.12,Mansoura,Debit Card,FALSE,,6
10104,174.0,2023/07/14,"COOKIES, YOGURT, Beef",79.59,Giza,Mobile Wallet,True,,4
10105,442.0,03 March 2023,"yogurt,butter,detergent,pasta",20.18,Giza,Credit Card,,,5
10106,579.0,08/28/2023,"tea, sugar, tomatoes, orange juice",31.78,Alexandria,Mastercard,Yes,Silver,4
10107,1373.0,2023/05/03,"apples, chicken",11.58,Cairo,Mobile Wallet,True,Gold,0
1410,1491.0,2023-03-20,"bananas, orange juice, yogurt",84.84,Alexandria,Mobile Wallet,TRUE,Gold,1
10108,,2023/03/08,"cheese, soap, eggs, chips, onions, bread",99.18,Luxor,Mobile Wallet,,,4
10109,1370.0,NULL,soda,15.91,Cairo,Mobile Wallet,yes,Bronze,10
10110,488.0,,"soap, apples",45.02,Cairo,Mobile Wallet,FALSE,Platinum,10
10111,1946.0,22-01-2023,apples,23.01,Luxor,Cash,,Gold,1
10112,1243.0,2023/08/29,"rice, eggs, onions, milk",106.35,Giza City,Credit Card,1,,5
10113,1370.0,2023/07/01,"soap, detergent, rice, yogurt, sugar, chips",173.3,Alexandria,Cash,True,Bronze,10
10114,,2023/07/31,Cheese,18.99,Mansoura,Cash,no,Silver,9
10115,1676.0,2023-07-31,"butter, eggs, rice, cheese, cookies, soap",113.57,Cairo,Debit Card,Yes,Gold,1
10116,677.0,2023-05-16,"beef, coffee, detergent, rice, milk, sugar",43.75,Luxor,Cash,N,Gold,5
10117,686.0,01/03/2023,"bread, cheese, orange juice",70.02,Giza,Debit Card,N,Bronze,2
10118,1749.0,01-08-2023,"beef, yogurt, soda",44.94,Luxor,Cash,0,Platinum,2
10119,427.0,NULL,"bananas, cookies, milk, pasta, sugar",51.88,Alexandria,Debit Card,FALSE,Platinum,8
3295,1688.0,09 May 2023,"bread, rice, orange juice",16.08,Mansoura,Credit Card,yes,Gold,6
10120,16.0,29-05-2023,"rice, chips, tomatoes, milk",,Cairo,Mobile Wallet,Yes,,5
10121,1457.0,2023/10/29,"Shampoo, tomatoes, Orange Juice, butter",38.3,Cairo,Credit Card,True,Silver,7
10122,564.0,NULL,tomatoes,13.59,Alexandria,Visa,False,Bronze,50
10123,1118.0,03-01-2023,beef,15.62,Luxor,Credit Card,FALSE,,1
10124,1315.0,,"cookies, onions",26.61,Mansoura,Mobile Wallet,0,,10
10125,1627.0,2023/07/09,shampoo,23.22,Giza,Mobile Wallet,False,,7
10126,1406.0,2023-06-22,"eggs, bread, coffee, pasta, tea, shampoo",39.51,Luxor,Credit Card,Yes,Platinum,5
10127,1042.0,2023/08/07,"bread, coffee, chips",43.39,Mansoura,Credit Card,True,Platinum,1
10128,357.0,null,cookies,0,Mansoura,Mastercard,0,Platinum,7
10129,555.0,19-05-2023,"milk, soda, shampoo, bananas",63.98,Luxor,Credit Card,yes,,6
10130,,03/14/2023,butter,11.86,Luxor,Mobile Wallet,No,Platinum,1
10131,538.0,2023/02/04,"ONIONS, coffee, orange juice, DETERGENT, BANANAS, Tea",128.62,Cairo,Credit Card,1,Silver,6
10132,6.0,2023-03-29,"onions, cheese, apples",77.23,Cairo,Mobile Wallet,1,,7
10133,268.0,07/28/2023,"orange juice, butter, apples, cookies",42.94,Alexandria,Mobile Wallet,,Gold,9
10134,929.0,10-11-2023,"Cheese, Rice, SOAP, Sugar, orange juice, Chips",157.09,GIZA,Mobile Wallet,yes,Bronze,3
10135,829.0,2023-08-11,milk,22.94,Luxor,Credit Card,FALSE,Gold,1
10136,231.0,2023/01/31,"detergent , beef , soda",20.66,Giza,Mobile Wallet,no,Platinum,7
10137,485.0,,"pasta, coffee, cheese",23.41,Mansoura,Mobile Wallet,yes,Silver,9
10138,809.0,07-03-2023,"bananas, yogurt, soap, eggs, tea, onions",176.86,ALEXANDRIA,Debit Card,yes,Platinum,1
10139,1198.0,2023-01-30,"bread, butter, shampoo",33.94,Giza,Mobile Wallet,True,Platinum,9
10140,55.0,17-10-2023,"sugar, bread, soap",89.74,Luxor,Cash,yes,Silver,9
10141,1205.0,2023/11/30,"cookies, beef, yogurt",19.91,Cairo,Credit Card,True,gold,5
10142,976.0,2023/06/19,"chicken, rice, soap, eggs, apples",79.12,Mansoura,Debit Card,Y,,2
10143,1501.0,12-04-2023,"eggs, milk",19.64,giza,Cash,,Silver,-1
10144,1592.0,2023-01-24,"beef, detergent",35.84,Mansoura,Debit Card,N,Silver,1
10145,870.0,2023-02-01,"bananas, sugar, tomatoes, shampoo",116.07,Luxor,Cash,No,Bronze,9
9932,,2023-04-30,chips,23.51,Mansoura,Mobile Wallet,Y,Gold,2
10146,886.0,2023/03/31,"cookies, tea, butter, onions, bread",134.09,Ale,Csh,Yes,Platinum,10
10147,1597.0,2023/12/11,"chicken, beef, orange juice, apples, cheese",80.12,Luxor,Cash,no,Platinum,1
10148,550.0,26 March 2023,bread,25.22,Cairo City,Debit Card,yes,,7
10149,918.0,2023/08/25,"COFFEE, soda, CHICKEN, Soap, Tea, CHIPS",80.7,Cairo,Cash,TRUE,,9
10150,1406.0,15 July 2023,"yogurt, sugar, rice",null,Cairo,Credit Card,Yes,,9
10151,,2023/12/06,"milk, eggs, bananas, detergent",,Giza,Cash,1,Bronze,4
10152,176.0,04/26/2023,rice,13.09,Luxor,Cash,no,,2
10153,278.0,2023/09/12,"Bread, TOMATOES",10.1,alexandria,Credit Card,Y,Bronze,8
10154,1061.0,2023/01/15,tea,14.8,Luxor,cash,,Gold,2
10155,1825.0,2023/04/09,"orange juice, beef",41.66,ALEXANDRIA,Credit Card,Y,Platinum,2
10156,1143.0,2023-09-16,"chicken, rice, milk, chips, YOGURT, TEA",,Alexandria,Cash,Yes,Silver,9
10157,103.0,2023-07-03,"shampoo, bread, sugar, onions",61.79,Luxor,Debit Card,Y,,4
10158,1246.0,2023/10/08,"cheese, chicken",50.83,Mansoura,Debit Card,N,Silver,3
10159,1200.0,2023-07-01,"onions, beef, milk, bread, tea, chicken",106.37,Luxor,Mobile Wallet,0,Silver,2
10160,1809.0,2023-04-15,"pasta, bread, milk, coffee, cookies",111.13,Luxor,Mobile Wallet,yes,Gold,1
10161,957.0,24 December 2023,"MILK, apples, SODA, BREAD",83.76,Mansoura,Debit Card,yes,,1
10162,1482.0,2023/11/04,"coffee, eggs, detergent, onions",83.03,Cairo,Mobile Wallet,FALSE,Bronze,2
10163,1101.0,2023-10-16,"soda, coffee",25.49,Mansoura,Debit Card,Yes,,8
10164,962.0,09-01-2023,"rice, shampoo, sugar, coffee, apples, chips",106.2,Mansoura,Mobile Wallet,yes,,6
10165,166.0,2023/09/20,soda,20.3,Alexandria,Mobile Wallet,True,,1
10166,1554.0,01/12/2023,"soap, bananas, sugar, EGGS, RICE, COOKIES",139.39,Alexandria,Cash,True,Platinum,1
10167,1249.0,2023/05/02,pasta,28.98,Alexandria,Mobile Wallet,N,,9
10168,452.0,,"bananas, tea, coffee, yogurt, orange juice",44.17,Alexandria,Mobile Wallet,1,Gold,2
10169,1945.0,2023-12-23,"chicken, apples, eggs, bananas, rice, soap",127.08,Luxor,Debit Card,yes,Platinum,7
10170,,18-08-2023,sugar,15.69,Alexandria,Debit Card,No,,9
10171,,08/31/2023,"soda, chips, onions, tea, chicken, bread",141.68,Mansoura,Vodafone Cash,1,,7
10172,1167.0,02-07-2023,"shampoo, rice, milk",55.21,cairo,Debit Card,N,Silver,10
10173,1568.0,2023/08/08,"milk, cookies, bread",68.79,Luxor,Cash,no,Silver,5
10174,1463.0,2023/06/06,"tea, bananas, milk, orange juice",90.05,Mansoura,Card,1,Bronze,9
10175,1481.0,05-10-2023,TEA,NULL,luxor,Cash,TRUE,Bronze,8
10176,526.0,2023/11/16,"COOKIES, BANANAS, SOAP, MILK, YOGURT",92.5,Alexandria,Vodafone Cash,1,Bronze,3
10177,949.0,24-05-2023,"tomatoes, butter, beef",78.29,Mansoura,Debit Card,True,,100
10178,594.0,null,orange juice,21.81,giza,Credit Card,TRUE,bronze,4
10179,,2023-07-28,"orange juice, bananas, tea",65.41,Luxor,Credit Card,no,Gold,1
6109,1710.0,2023/11/02,"SHAMPOO, ONIONS",12.8,Mansoura City,Debit Card,0,Silver,10
10180,649.0,2023/08/19,"chips, tea, eggs, cookies",115.11,Giza,Credit Card,FALSE,Bronze,3
10181,1174.0,2023/05/19,"SHAMPOO, soap, MILK, Cookies, Sugar, cheese",32.63,Cairo,Debit Card,Yes,Gold,4
10182,309.0,14-05-2023,"cookies, detergent, milk, soap, eggs, bread",79.03,Giza,Debit Card,0,,2
10183,733.0,2023/10/13,tea,12.88,Luxor,Mobile Wallet,False,,3
10184,700.0,2023-12-28,detergent,14.61,Mansoura,Csh,FALSE,Silver,10
10185,1061.0,10/01/2023,cheese,15.85,Giza,Credit Card,no,,4
10186,1881.0,2023-11-24,"cookies, tomatoes, yogurt, eggs, shampoo, butter",166.58,Mansoura,Credit Card,no,Silver,1
10187,1004.0,2023-04-03,"chicken, pasta, butter",62.2,Giza,Dollar,N,bronze,4
10188,711.0,2023-09-15,milk,27.57,Luxor,Mobile Wallet,1,Bronze,3
10189,1689.0,04-07-2023,"rice, coffee",37.76,Giza,Mobile Wallet,,Bronze,9
10190,1663.0,04 June 2023,"beef, rice, milk, yogurt",53.98,Ale,Debit Card,False,Silver,3
10191,242.0,09/24/2023,"tea, butter, tomatoes, sugar, onions",130.95,Luxor,Credit Card,no,Gold,5
10192,1540.0,2023/03/30,"apples, pasta, bananas, soda, soap",109.77,Mansoura,Credit Card,True,,7
10193,1456.0,2023-02-01,"tea, shampoo, cheese, pasta, sugar",108.73,Luxor,Credit Card,No,,9
10194,400.0,2023/02/17,"soda, chicken, milk",null,Luxor,Csh,no,Bronze,1
10195,166.0,10/07/2023,"orange juice, onions, apples, shampoo",null,GIZA,Debit Card,yes,Bronze,6
1878,1309.0,2023/05/02,"eggs, onions, bread",,Alexandria,Cash,Yes,,100
10196,756.0,2023/10/30,"tea, detergent, onions, chips, eggs",,Mansoura,Debit Card,Yes,Gold,2
10197,397.0,12 July 2023,"cookies, shampoo, sugar, detergent, cheese, butter",143.35,Alexandria,Mobile Wallet,TRUE,,4
10198,452.0,2023/02/26,"tomatoes, detergent, cheese, milk, chicken, soda",177.56,Giza,Mobile Wallet,True,Bronze,9
10199,111.0,2023/11/17,onions,9.88,Giza,CC,Yes,Bronze,100
10200,965.0,08/17/2023,"sugar, eggs",58.74,Mansoura,Debit Card,1,Silver,3
10201,878.0,22 January 2023,"cookies, detergent, chips, rice, orange juice",26.48,Luxor,Debit Card,True,Platinum,7
10202,134.0,09 August 2023,"coffee, orange juice, bananas",40.31,Cai,Mobile Wallet,FALSE,,3
10203,1647.0,12-12-2023,"coffee, yogurt, bananas, cheese",78.73,Giza,Mobile Wallet,False,Bronze,10
10204,1933.0,2023/06/14,"eggs, rice, beef, detergent, milk",63.41,Mansoura,Csh,no,Platinum,1
10205,48.0,2023-05-02,"soap, eggs, chips, detergent, milk",97.36,Cairo,Debit Card,Y,Platinum,1
10206,24.0,null,"cheese, bread, bananas",81.4,Giza,Dollar,FALSE,Gold,5
10207,1197.0,NULL,"orange juice, butter",44.27,Alexandria,Credit Card,N,Silver,9
10208,688.0,05-01-2023,"milk, tomatoes, pasta",79.67,Cairo,Mobile Wallet,0,,7
10209,1239.0,04 July 2023,"sugar, rice, apples, milk, beef, butter",61.44,Giza City,Debit Card,FALSE,Bronze,10
10210,1018.0,2023/02/23,yogurt,25.21,Mansoura,Mobile Wallet,1,Platinum,6
10211,159.0,2023/04/10,"Chips, eggs, RICE",83.46,Luxor,Debit Card,0,Gold,8
10212,1715.0,07/31/2023,soda,13.2,Cairo,Debit Card,,Gold,1
10213,1426.0,22-11-2023,soda,12.74,Giza,Debit Card,no,Gold,3
10214,349.0,15 May 2023,"tomatoes, tea, onions",35.01,Luxor,Credit Card,yes,Bronze,5
10215,1114.0,null,CHEESE,26.78,Alexandria,Mobile Wallet,False,Gold,8
10216,388.0,2023/12/16,"sugar, coffee, milk, shampoo, butter, cheese",35.99,Giza,Debit Card,,,3
10217,1577.0,2023-09-01,tomatoes | shampoo | chicken,58.02,Alexandria,Cash,Yes,Bronze,10
10218,1914.0,2023/03/27,chicken,15.91,Luxor,Mobile Wallet,True,Silver,10
10219,,04-02-2023,"coffee, bananas, milk, apples, orange juice",117.37,Ale,Mobile Wallet,TRUE,Platinum,1
10220,970.0,2023-09-09,apples,14.01,Ale,Mobile Wallet,yes,Platinum,10
10221,482.0,2023/01/15,"onions, cookies, tomatoes, tea, detergent",,Giza,Debit Card,no,,7
10222,,2023/06/30,pasta,8.76,Mansoura,Cash,1,Silver,2
10223,1424.0,2023-09-03,"tomatoes, butter",24.63,Giza,Credit Card,True,,6
10224,224.0,2023-01-01,"CHEESE, Soda, tomatoes, TEA, ORANGE JUICE",75.47,Cairo,Cash,0,,8
10225,11.0,20-01-2023,soda,15.41,Mansoura,Debit Card,TRUE,Platinum,7
10226,1981.0,05/14/2023,"coffee, chicken",35.19,CAIRO,Cash,no,,1
10227,707.0,12-09-2023,"milk, rice, orange juice, apples",116.98,Giza,Debit Card,N,Bronze,1
10228,1634.0,05-10-2023,"cheese, chips",21.95,Giza,Mastercard,no,Silver,5
10229,,2023/04/13,"chicken, soap, butter, bananas, coffee",53.26,cairo,Mobile Wallet,No,,3
10230,240.0,09 June 2023,"SOAP, beef, Pasta, CHIPS",49.0,Luxor,Credit Card,0,Gold,7
10231,978.0,2023/01/30,"TOMATOES, orange juice, CHIPS",16.93,Giz,Credit Card,True,,1
10232,1042.0,01 February 2023,"shampoo, orange juice, tea, tomatoes, bread, apples",65.22,Alexandria,Debit Card,True,,8
10233,1192.0,2023/07/21,"detergent, yogurt, cookies, rice",48.38,Mansoura,Cash,0,platinum,4
6868,1958.0,11 May 2023,"chips, bread, coffee",39.32,Luxor,Cash,True,Gold,8
10234,670.0,2023/12/04,"SODA, SOAP, BREAD, PASTA",-50.5,Mansoura,Mobile Wallet,False,,8
10235,978.0,19 August 2023,milk,25.96,Giza,Mobile Wallet,Yes,Bronze,7
10236,1716.0,2023/03/02,"tomatoes, rice, pasta, yogurt, onions, butter",48.94,Alexandria,Mobile Wallet,Y,Platinum,8
10237,1434.0,2023/12/23,"onions, PASTA, BUTTER, TEA",103.43,Alexandria,Mobile Wallet,Yes,Gold,5
10238,1133.0,NULL,"milk, bananas, onions",73.52,Cairo,Credit Card,yes,silver,10
10239,,2023/10/06,"chicken, tomatoes, tea, cheese, milk",0,Giza,Debit Card,1,,4
10240,1463.0,2023/09/05,"tea, EGGS, Butter, BANANAS, apples",139.76,Alexandria,Debit Card,FALSE,Gold,3
10241,1270.0,2023/08/07,"bread, sugar, eggs, cheese, chicken, bananas",55.44,Giza,Mobile Wallet,True,Silver,9
10242,1706.0,2023-09-05,"cheese, chicken, sugar",75.37,Mansoura,Debit Card,False,Platinum,5
10243,824.0,11 May 2023,"sugar, coffee, cookies",36.97,Man,Debit Card,No,Platinum,8
10244,,2023/07/18,"tomatoes, beef",50.67,Mansoura,Mobile Wallet,N,Platinum,9
10245,142.0,2023/12/13,coffee,19.86,Alexandria,Cash,0,Bronze,0
10246,1457.0,11/19/2023,tea | sugar,59.96,Giza,Debit Card,No,Platinum,6
10247,1570.0,05 February 2023,"beef, tomatoes, shampoo, cheese, coffee, tea",53.52,Mansoura,Credit Card,N,Platinum,3
10248,1162.0,22-12-2023,"cheese, sugar, chicken, shampoo, tea",108.86,Mansoura,Debit Card,True,,4
10249,269.0,,"shampoo, tea, cheese, onions, soda",137.84,Giza,Credit Card,FALSE,Platinum,0
10250,,2023-07-07,"DETERGENT, BREAD, Bananas, Shampoo, Chips",103.95,Cairo,Cash,TRUE,,5
8052,445.0,13 August 2023,"tea, eggs, bread, pasta",33.76,Cairo,Credit Card,True,Gold,3
10251,1181.0,2023-03-07,"cookies, bananas, coffee, chicken, cheese, eggs",99.93,Cairo,Debit Card,TRUE,Silver,7
10252,669.0,2023-08-19,"detergent, bananas, eggs, yogurt, beef",66.94,Mansoura,Mastercard,False,Platinum,2
10253,1480.0,2023/05/11,"cookies, beef, yogurt, chicken, soap, onions",68.09,Giza,Debit Card,no,Bronze,3
3121,751.0,2023-03-16,"cookies, pasta, eggs, apples, tea",120.28,Alexandria,Debit Card,no,Platinum,10
10254,469.0,null,"detergent, shampoo",22.24,Cairo,Debit Card,FALSE,Platinum,5
10255,480.0,2023-05-08,"yogurt, milk",21.75,Mansoura,Mobile Wallet,FALSE,,2
10256,33.0,2023/09/23,"soap, detergent, cheese, tea, milk",82.5,Giza,Credit Card,Y,Gold,9
10257,166.0,09/11/2023,"bananas, sugar, soap, onions, chicken",149.13,Luxor,App,Yes,Platinum,5
10258,71.0,null,"chicken, orange juice, bread, rice",-10,Alexandria,Cash,Y,Platinum,4
10259,1923.0,,"SOAP, SUGAR, Eggs",88.84,Mansoura,Cash,yes,Silver,10
10260,36.0,2023/01/18,onions;rice;apples,41.83,Alexandria,Credit Card,no,Silver,8
10261,,NULL,"bananas , cookies , coffee",27.79,Giza,Mobile Wallet,no,Gold,2
10262,1192.0,23 September 2023,shampoo,23.22,alexandria,Dollar,No,Silver,2
10263,,2023/04/11,tea,18.61,LUXOR,Mobile Wallet,1,,7
10264,771.0,06/10/2023,"pasta, onions, coffee, bananas",64.84,Alexandria,Credit Card,no,Platinum,4
10265,,04-11-2023,"chicken, beef, cookies, apples",93.85,Mansoura,Cash,Yes,Platinum,2
10266,541.0,26-05-2023,"chicken, eggs, chips, soap, rice, onions",63.11,Cai,Cash,TRUE,Platinum,6
10267,1104.0,09-07-2023,"soda, soap, tomatoes, chicken, rice",117.17,Mansoura,Credit Card,1,Platinum,7
10268,382.0,27-05-2023,"milk, apples, rice",51.29,giza,Credit Card,False,Platinum,3
10269,545.0,19-07-2023,rice,8.67,Giza,Cash,False,gold,7
10270,1859.0,2023/03/28,"apples, yogurt",21.1,Alexandria,Cash,False,,5
10271,,04/30/2023,bread,28.4,LUXOR,Vodafone Cash,1,,6
1767,1495.0,06/17/2023,"bread, pasta, chicken, detergent, soda",118.15,Giza,Mobile Wallet,No,Platinum,6
10272,439.0,25-03-2023,"cheese, milk",51.68,Cairo,Debit Card,TRUE,Platinum,7
